,NaS
2005-06-01,3.2791524579253295
2005-06-02,1.4818880431579378
2005-06-03,1.7193495813744257
2005-06-04,2.9713236792411135
2005-06-05,2.59216521903636
2005-06-06,1.3607098319385271
2005-06-07,1.6144867150935915
2005-06-08,1.5021754946645003
2005-06-09,1.68066179854697
2005-06-10,2.3229236163828557
2005-06-11,2.042532722059655
2005-06-12,2.625058316876512
2005-06-13,1.5476409665025843
2005-06-14,2.2764563859839315
2005-06-15,1.4533839693723216
2005-06-16,2.1344261449897557
2005-06-17,2.7027843674151644
2005-06-18,1.5145190292435347
2005-06-19,2.6993967049879006
2005-06-20,1.3633411471161117
2005-06-21,1.1300723299033766
2005-06-22,1.2504696009277463
2005-06-23,0.9144088360604861
2005-06-24,1.7054152335246129
2005-06-25,1.2750160866077969
2005-06-26,1.2703691696699124
2005-06-27,1.565061250785786
2005-06-28,1.6575219228857008
2005-06-29,1.5661340888697437
2005-06-30,0.734489533669764
2005-07-01,1.4732761955394904
2005-07-02,1.459372243584293
2005-07-03,1.2566813636062293
2005-07-04,0.8448570095811991
2005-07-05,2.160123927703802
2005-07-06,1.2726861979736812
2005-07-07,1.6758612027198387
2005-07-08,1.8255797996275729
2005-07-09,1.0896935643906076
2005-07-10,0.8332179179474023
2005-07-11,1.3712213670448057
2005-07-12,1.3298018725261678
2005-07-13,1.4009232090934933
2005-07-14,1.3498981532972252
2005-07-15,1.6135627297580555
2005-07-16,1.0549076546941603
2005-07-17,0.7148190668010529
2005-07-18,1.1386890205475333
2005-07-19,1.2215894937830196
2005-07-20,1.2394583979755713
2005-07-21,0.9357054080618572
2005-07-22,0.738529086605404
2005-07-23,1.365156497220823
2005-07-24,0.5230166929030788
2005-07-25,0.7042321805124271
2005-07-26,1.5301862780627749
2005-07-27,1.2443834398218887
2005-07-28,0.6988157679865656
2005-07-29,0.9958522147835802
2005-07-30,1.2090264343497519
2005-07-31,0.930659637123245
2005-08-01,0.8127249449647495
2005-08-02,0.7303733682657392
2005-08-03,0.7771021338877595
2005-08-04,1.0167744769895721
2005-08-05,1.1690840945462533
2005-08-06,1.4952138443093064
2005-08-07,1.261527472742099
2005-08-08,0.9868443841258854
2005-08-09,2.512612600840688
2005-08-10,1.7316197701443563
2005-08-11,0.9897832290985068
2005-08-12,0.4701044624446773
2005-08-13,0.2889778422747974
2005-08-14,1.5774743501504904
2005-08-15,1.6406919799982647
2005-08-16,1.7602377464736634
2005-08-17,0.8456280159101239
2005-08-18,1.385188891924503
2005-08-19,0.6364830268721042
2005-08-20,1.5764006778715787
2005-08-21,1.2783586985284363
2005-08-22,-0.19062315347044678
2005-08-23,0.9758711566050924
2005-08-24,1.4174742160077616
2005-08-25,0.11957352768545004
2005-08-26,0.19013512619993267
2005-08-27,0.9164889078716013
2005-08-28,0.04328043414575444
2005-08-29,1.633865527086984
2005-08-30,1.453502819083707
2005-08-31,1.075288163402948
2005-09-01,-0.08638082974260841
2005-09-02,1.1500838544297611
2005-09-03,0.17797489685906942
2005-09-04,0.2590820364497083
2005-09-05,0.4589482420130183
2005-09-06,1.0595371279784034
2005-09-07,0.8597059389648566
2005-09-08,1.273092797411969
2005-09-09,1.659261845891863
2005-09-10,0.2207796855490518
2005-09-11,0.7679800081324553
2005-09-12,1.3355294450026225
2005-09-13,0.9982197244971563
2005-09-14,1.1306339284323306
2005-09-15,0.027276435123850473
2005-09-16,1.0410584452344582
2005-09-17,0.5009595956609924
2005-09-18,0.7759060735437632
2005-09-19,0.7313748462353823
2005-09-20,0.5575453173897784
2005-09-21,1.4154585746848412
2005-09-22,-0.051638450334660746
2005-09-23,0.29565034953371283
2005-09-24,0.2310977498012638
2005-09-25,-0.20494532572250457
2005-09-26,0.7887518820343628
2005-09-27,0.5985442484895052
2005-09-28,1.2082371205705509
2005-09-29,0.09228727374803258
2005-09-30,0.9945855050353047
2005-10-01,0.038826204073204695
2005-10-02,-0.7279802372077544
2005-10-03,0.6404080345379111
2005-10-04,1.6158375523803867
2005-10-05,0.5112093119410644
2005-10-06,0.589103557868342
2005-10-07,0.8851011672942823
2005-10-08,1.0847603055996806
2005-10-09,0.1652293790385656
2005-10-10,0.709024456107289
2005-10-11,0.6410147098151141
2005-10-12,1.064572232157777
2005-10-13,0.5748803081518373
2005-10-14,0.913758336581621
2005-10-15,1.041475711486492
2005-10-16,0.6500028168772796
2005-10-17,0.754698818414998
2005-10-18,0.46055849532273635
2005-10-19,0.26562664771927635
2005-10-20,0.815509228879759
2005-10-21,0.8785311183685279
2005-10-22,0.27836136417346463
2005-10-23,0.41088977183478254
2005-10-24,0.08389529168012022
2005-10-25,1.2097781852370342
2005-10-26,0.2508169483790993
2005-10-27,0.7887296824948545
2005-10-28,0.8883369438714703
2005-10-29,1.7912835751956178
2005-10-30,1.2772760025916476
2005-10-31,0.7525737905460296
2005-11-01,1.551449684810235
2005-11-02,0.39128139235396625
2005-11-03,0.6436236871218514
2005-11-04,1.2690121668530092
2005-11-05,1.1370916046465136
2005-11-06,0.9342241384741925
2005-11-07,0.42554880980731213
2005-11-08,0.9958824807594033
2005-11-09,1.6380668548159636
2005-11-10,0.43248970230850214
2005-11-11,2.0474865586133597
2005-11-12,1.3577312407377458
2005-11-13,0.38753749581658825
2005-11-14,0.8120115386026793
2005-11-15,0.5740295206719279
2005-11-16,0.7297928118999424
2005-11-17,1.6174928298432039
2005-11-18,1.3125877721149761
2005-11-19,0.3867081673104812
2005-11-20,1.4779022548230691
2005-11-21,0.4202712849227155
2005-11-22,1.1323314990965774
2005-11-23,0.6245527902317799
2005-11-24,1.1977806684204322
2005-11-25,0.20636891475868013
2005-11-26,1.2445456946860876
2005-11-27,0.9805151780541134
2005-11-28,0.9970103203956603
2005-11-29,1.8708503092120892
2005-11-30,1.4104526293208621
2005-12-01,1.2096565255300231
2005-12-02,1.2907846232366866
2005-12-03,1.3089849751054796
2005-12-04,0.46909114748176417
2005-12-05,1.2557410344238327
2005-12-06,0.32546696639214034
2005-12-07,2.4115159823893517
2005-12-08,1.3428979719574914
2005-12-09,1.5741940729792487
2005-12-10,1.8191196183703582
2005-12-11,0.5828326482089847
2005-12-12,1.4846977276299966
2005-12-13,1.0947370805114047
2005-12-14,2.263278306597024
2005-12-15,1.3454773801410438
2005-12-16,1.90165654149239
2005-12-17,1.5629002731150963
2005-12-18,1.9779116540920203
2005-12-19,1.7677437207983533
2005-12-20,1.6467937630942382
2005-12-21,1.323928054339644
2005-12-22,1.853355346084869
2005-12-23,1.4241486053353714
2005-12-24,2.0936331683175853
2005-12-25,1.7609589093267044
2005-12-26,2.0205616677222444
2005-12-27,1.5259155349731843
2005-12-28,2.0110464117104048
2005-12-29,1.100029870242119
2005-12-30,0.868549366173361
2005-12-31,2.1545781191828857
2006-01-01,2.557112807525564
2006-01-02,2.564222707180714
2006-01-03,1.9949658905137277
2006-01-04,1.2447200219616503
2006-01-05,1.5538480841725368
2006-01-06,2.7045288029752053
2006-01-07,1.8976119823630926
2006-01-08,1.7242834447591786
2006-01-09,1.4582398189839099
2006-01-10,2.0812954867039766
2006-01-11,1.6650452566075151
2006-01-12,1.1002447467876961
2006-01-13,2.1193076987666415
2006-01-14,1.89461946346658
2006-01-15,1.6584324256788792
2006-01-16,2.031058763109915
2006-01-17,1.2418057435142593
2006-01-18,1.9613713079802249
2006-01-19,1.457860512205386
2006-01-20,2.0702697194062507
2006-01-21,1.8616909543404807
2006-01-22,1.296371732895759
2006-01-23,1.8713869819718092
2006-01-24,2.2393206884406065
2006-01-25,1.8373528600431337
2006-01-26,2.4020816208467206
2006-01-27,1.6024199190466195
2006-01-28,2.1295839273775123
2006-01-29,2.8161414878310955
2006-01-30,2.298510037092356
2006-01-31,2.5436469856010753
2006-02-01,3.1637727935639677
2006-02-02,2.3476041667326
2006-02-03,1.6519944789044438
2006-02-04,2.2256509764826964
2006-02-05,2.0111012479916783
2006-02-06,2.30061457687477
2006-02-07,2.1717293810278018
2006-02-08,2.2026445089820115
2006-02-09,2.3308725796736263
2006-02-10,3.2154010384762044
2006-02-11,2.4983824848826512
2006-02-12,1.9256880788236657
2006-02-13,3.0463562764224514
2006-02-14,3.144530375422732
2006-02-15,2.398351872808876
2006-02-16,2.0607765049622877
2006-02-17,3.168826727193161
2006-02-18,2.6599426579694065
2006-02-19,2.8377440892985337
2006-02-20,2.4285900980563047
2006-02-21,1.8679240205291399
2006-02-22,3.252523516692203
2006-02-23,2.376135586234903
2006-02-24,2.6539873359413093
2006-02-25,1.571712480848615
2006-02-26,2.2470054615479502
2006-02-27,2.330514563677265
2006-02-28,2.853515142301165
2006-03-01,2.9778941783543433
2006-03-02,2.272501211564888
2006-03-03,1.555166500297518
2006-03-04,2.8131410624106628
2006-03-05,2.524182373126832
2006-03-06,3.2315077001202006
2006-03-07,2.322714974994841
2006-03-08,3.2619733800688335
2006-03-09,2.147820758735058
2006-03-10,2.3198922592648183
2006-03-11,2.6286347152915908
2006-03-12,2.6982905266269275
2006-03-13,3.161873904552526
2006-03-14,2.7644739079925644
2006-03-15,1.7538830827245024
2006-03-16,3.601801090073151
2006-03-17,2.2548907974985166
2006-03-18,2.9575107419451134
2006-03-19,2.785872689831375
2006-03-20,2.5410947636537284
2006-03-21,3.0818157318274517
2006-03-22,2.769952961810327
2006-03-23,2.3792684781388314
2006-03-24,1.7387699497126055
2006-03-25,2.2881754667070027
2006-03-26,2.2668386024559366
2006-03-27,2.637539166940309
2006-03-28,2.332870391709152
2006-03-29,2.2154929839936592
2006-03-30,1.7976121870162056
2006-03-31,2.1112074402120946
2006-04-01,2.963833669253496
2006-04-02,1.2648458480127145
2006-04-03,2.861667733468351
2006-04-04,3.225764635492609
2006-04-05,2.9427969455757945
2006-04-06,2.6366373589651295
2006-04-07,2.2674284755123577
2006-04-08,2.9636800405327635
2006-04-09,3.293556018136786
2006-04-10,2.190862267920077
2006-04-11,2.8474693779688733
2006-04-12,2.313080191503965
2006-04-13,2.353732220958654
2006-04-14,2.762445291167709
2006-04-15,2.8950692418656843
2006-04-16,3.4951236212805394
2006-04-17,2.8531669613518047
2006-04-18,2.275667500478949
2006-04-19,2.7617547667188695
2006-04-20,2.8127316000625227
2006-04-21,3.2437805817291463
2006-04-22,1.6688249718434187
2006-04-23,2.863514656968925
2006-04-24,2.56945804091176
2006-04-25,1.9991025800094113
2006-04-26,3.4054789429859404
2006-04-27,1.6606408745842107
2006-04-28,2.675502213703336
2006-04-29,2.5455311698068956
2006-04-30,2.535675915220831
2006-05-01,2.377360454007877
2006-05-02,3.8698405904808815
2006-05-03,2.0960306011935366
2006-05-04,2.091230977296306
2006-05-05,2.306372412653997
2006-05-06,3.3347562414855325
2006-05-07,2.465728340477356
2006-05-08,3.1879806195454643
2006-05-09,2.2088683967320972
2006-05-10,3.3545732533709676
2006-05-11,2.1873926868600018
2006-05-12,2.080684031744938
2006-05-13,2.5384398633056793
2006-05-14,3.152737693549657
2006-05-15,2.192688099048507
2006-05-16,2.307949889217349
2006-05-17,1.0858692905165528
2006-05-18,2.253295269678373
2006-05-19,2.222266651757411
2006-05-20,3.058709281881367
2006-05-21,2.2094149069275058
2006-05-22,2.7184708733636103
2006-05-23,2.832216063605403
2006-05-24,2.1953103548564217
2006-05-25,1.5745908612307518
2006-05-26,2.538115251662281
2006-05-27,2.4838555396901034
2006-05-28,2.410097363607582
2006-05-29,2.605986737011597
2006-05-30,3.328610668708872
2006-05-31,2.0902416098333734
2006-06-01,1.7373213830958156
2006-06-02,2.1697601562008426
2006-06-03,1.9280125388914011
2006-06-04,2.586217898596125
2006-06-05,1.7790373533026647
2006-06-06,2.8705299910720163
2006-06-07,2.252470346422427
2006-06-08,2.6674638521886505
2006-06-09,1.420334037656667
2006-06-10,2.594691527479001
2006-06-11,2.5279890311984565
2006-06-12,1.4449695875050967
2006-06-13,0.8984855724017808
2006-06-14,1.8176378211315294
2006-06-15,2.159318986677157
2006-06-16,2.169712658214959
2006-06-17,1.9273198460789778
2006-06-18,1.465161957995825
2006-06-19,1.116601122074268
2006-06-20,1.5328224854314363
2006-06-21,2.9131789141788365
2006-06-22,1.5907807327958305
2006-06-23,1.9108015672845367
2006-06-24,1.5080437929470412
2006-06-25,2.227352014828368
2006-06-26,1.9782496490169366
2006-06-27,1.732017196499466
2006-06-28,1.5458201256450035
2006-06-29,3.5660469206943297
2006-06-30,1.0850049734355078
2006-07-01,1.2325396425523474
2006-07-02,2.031595204891941
2006-07-03,2.038739368661303
2006-07-04,2.6053367756947
2006-07-05,1.668747561079935
2006-07-06,2.3818255312015597
2006-07-07,0.969118512790199
2006-07-08,1.5380003440395433
2006-07-09,1.1034862763325484
2006-07-10,0.8616160734213519
2006-07-11,2.0125512449402208
2006-07-12,2.052874449508932
2006-07-13,2.3359296768059497
2006-07-14,1.402774684414322
2006-07-15,2.0970315562599917
2006-07-16,1.3212724461208885
2006-07-17,1.4911427175741152
2006-07-18,1.203707092401106
2006-07-19,1.6451535405503912
2006-07-20,1.9431787069939426
2006-07-21,1.3748011420985968
2006-07-22,2.039227294672298
2006-07-23,1.5831346692911077
2006-07-24,0.8102957599227937
2006-07-25,0.5198281768622214
2006-07-26,1.0435505136243617
2006-07-27,1.3076651456505313
2006-07-28,1.7118177404207233
2006-07-29,0.5280627271048914
2006-07-30,1.8271541366351634
2006-07-31,1.424452661118295
2006-08-01,1.0828488682132185
2006-08-02,1.4563938693072094
2006-08-03,1.1575440629970073
2006-08-04,1.0783071075032038
2006-08-05,1.6707564249457807
2006-08-06,1.8176451962636992
2006-08-07,1.605035782390752
2006-08-08,1.9470611337569887
2006-08-09,1.387803041760392
2006-08-10,0.8038142241336397
2006-08-11,0.8949058103089639
2006-08-12,1.0359488766502154
2006-08-13,1.1111891622910122
2006-08-14,1.1375608558419161
2006-08-15,1.1326319901323902
2006-08-16,1.507684486701776
2006-08-17,1.4306075564444733
2006-08-18,1.3624274743421934
2006-08-19,0.31702457377968785
2006-08-20,0.6055373143660163
2006-08-21,0.5022286219495238
2006-08-22,0.884289138521729
2006-08-23,0.8597821841918214
2006-08-24,1.3903548493500908
2006-08-25,0.5841710268801958
2006-08-26,0.17266231953761246
2006-08-27,0.6345291805184632
2006-08-28,1.3385760759229743
2006-08-29,1.142397536842502
2006-08-30,0.4119391869330133
2006-08-31,2.0453023714298366
2006-09-01,0.541263145393465
2006-09-02,0.8464197336085847
2006-09-03,1.0126893887905863
2006-09-04,1.37943206468975
2006-09-05,0.5975794157978396
2006-09-06,1.0659309299627286
2006-09-07,1.182223721836977
2006-09-08,1.3342768814363477
2006-09-09,0.10082651404141496
2006-09-10,0.60130192013823
2006-09-11,0.4727491441166207
2006-09-12,0.2655807647707673
2006-09-13,0.4245781747676513
2006-09-14,0.6347295801945607
2006-09-15,1.1354497232893401
2006-09-16,0.975048770399187
2006-09-17,0.3384337882627712
2006-09-18,0.4596290914745099
2006-09-19,0.44809297028578277
2006-09-20,0.4556700874976872
2006-09-21,0.5279043305691085
2006-09-22,0.5375005582476441
2006-09-23,0.8957053359789495
2006-09-24,0.1242241408278727
2006-09-25,1.0795852387879168
2006-09-26,1.0198179443938238
2006-09-27,0.21027556239104944
2006-09-28,0.9233521566622249
2006-09-29,0.9155092546859661
2006-09-30,0.576335226837134
2006-10-01,2.0852569313959295
2006-10-02,1.0222225596536023
2006-10-03,1.0985792550149087
2006-10-04,0.8236802940414386
2006-10-05,1.9135266541709481
2006-10-06,0.006085819067454756
2006-10-07,0.7184453114041636
2006-10-08,0.8018786305244846
2006-10-09,1.6251951006662546
2006-10-10,0.4442458733168674
2006-10-11,0.6816567616716989
2006-10-12,-0.2774253809760471
2006-10-13,0.21097693134224194
2006-10-14,1.2034032649056328
2006-10-15,0.9256120583496917
2006-10-16,0.8779530621379825
2006-10-17,1.2691490182159453
2006-10-18,1.300100332464742
2006-10-19,0.05533578456159827
2006-10-20,1.5812036481166043
2006-10-21,1.1322514170299784
2006-10-22,0.6051741355281064
2006-10-23,0.7752839760503067
2006-10-24,0.11172193182717749
2006-10-25,0.38342926383990583
2006-10-26,0.9377190407257753
2006-10-27,0.75748531227645
2006-10-28,0.5864801362123504
2006-10-29,0.4496024018353809
2006-10-30,0.9129689978504294
2006-10-31,0.6322475226962669
2006-11-01,0.6363999748538517
2006-11-02,1.1441657936543934
2006-11-03,0.6842242520372076
2006-11-04,1.5564464754425544
2006-11-05,0.7642966271678806
2006-11-06,0.37158840315130637
2006-11-07,1.6603019470900526
2006-11-08,1.594392409939293
2006-11-09,0.45309574410495246
2006-11-10,0.9856809665108115
2006-11-11,1.150358500992598
2006-11-12,0.8113637513386784
2006-11-13,0.3300377171655646
2006-11-14,1.6326201319258957
2006-11-15,0.7934150506217728
2006-11-16,0.8476725168224232
2006-11-17,0.7696407954824167
2006-11-18,1.8717061959896861
2006-11-19,1.4965892112600392
2006-11-20,0.4134535585114205
2006-11-21,0.1743050227904257
2006-11-22,0.028016923353765266
2006-11-23,1.4208969616318066
2006-11-24,0.6274003472742968
2006-11-25,0.743533614506974
2006-11-26,1.2219591269608012
2006-11-27,1.4547333809179583
2006-11-28,1.5276226924819456
2006-11-29,1.728413483738516
2006-11-30,2.3246954751390043
2006-12-01,1.052573012431373
2006-12-02,1.8168393490199173
2006-12-03,2.401643558348272
2006-12-04,0.870505854454122
2006-12-05,1.0770210280302015
2006-12-06,1.0600000701548837
2006-12-07,1.8668034094496415
2006-12-08,2.1146815731538577
2006-12-09,1.968805255834301
2006-12-10,1.46658322155551
2006-12-11,0.49490605093376705
2006-12-12,1.2573932949753717
2006-12-13,1.7865205969156897
2006-12-14,2.2053890897314274
2006-12-15,1.9478962180635442
2006-12-16,1.7691282146453688
2006-12-17,2.50253864280086
2006-12-18,0.9448466038662976
2006-12-19,1.8062514780542123
2006-12-20,1.8443512793197867
2006-12-21,2.134079819284235
2006-12-22,2.050587678379926
2006-12-23,1.4690392261752205
2006-12-24,2.3363475999201517
2006-12-25,1.8968664953973924
2006-12-26,0.9210024336252953
2006-12-27,2.4000024656687886
2006-12-28,2.010403421007302
2006-12-29,1.7141050450147284
2006-12-30,2.367271998587329
2006-12-31,1.63873208401741
2007-01-01,2.050842714161554
2007-01-02,1.2407339991711366
2007-01-03,2.0035891446781675
2007-01-04,1.5666663340298213
2007-01-05,1.5352953692031086
2007-01-06,1.4676284992878381
2007-01-07,1.8712150975267514
2007-01-08,2.444385360983636
2007-01-09,2.0014281234012143
2007-01-10,2.1479475694838146
2007-01-11,2.113570357007199
2007-01-12,2.387360944640955
2007-01-13,2.5218008498562687
2007-01-14,2.2264830082329263
2007-01-15,1.954970997362084
2007-01-16,1.793617249210346
2007-01-17,2.5163260403413537
2007-01-18,1.9524337359653525
2007-01-19,2.6461653563281136
2007-01-20,2.806808941627119
2007-01-21,1.6894645853829042
2007-01-22,2.4788722263960157
2007-01-23,2.0499305537750274
2007-01-24,1.7574252990572505
2007-01-25,2.7862169891074404
2007-01-26,2.0706477119873243
2007-01-27,1.68362269834291
2007-01-28,2.1936509193683857
2007-01-29,2.5609636485786504
2007-01-30,2.4647009443760663
2007-01-31,2.1442912342776825
2007-02-01,2.514100930193993
2007-02-02,2.6702281612379917
2007-02-03,2.352182805102476
2007-02-04,1.567951477258315
2007-02-05,2.98037821283662
2007-02-06,2.788307949662382
2007-02-07,1.5936357627048925
2007-02-08,2.776039807051447
2007-02-09,2.6949686148978147
2007-02-10,2.39858066739094
2007-02-11,2.82666401318887
2007-02-12,3.212395919323164
2007-02-13,1.9340837275830554
2007-02-14,3.0669337675814226
2007-02-15,2.5826887952157156
2007-02-16,2.242108255253102
2007-02-17,2.630218918615587
2007-02-18,2.4022206424047514
2007-02-19,1.8985456161040637
2007-02-20,2.5537604672237166
2007-02-21,3.2731896451445524
2007-02-22,2.7656758697255497
2007-02-23,2.239979613139181
2007-02-24,2.8265212911926736
2007-02-25,2.435073012549665
2007-02-26,2.6263243625512396
2007-02-27,2.730941554895415
2007-02-28,2.203592631659206
2007-03-01,2.011938237314184
2007-03-02,2.745531155013485
2007-03-03,2.2346430919995552
2007-03-04,0.9796695798692061
2007-03-05,3.3936660199176387
2007-03-06,2.330052168660577
2007-03-07,2.769311348167672
2007-03-08,2.213689548963573
2007-03-09,3.473293363771524
2007-03-10,2.996059677728517
2007-03-11,2.841885282172341
2007-03-12,3.422379844848604
2007-03-13,2.241368329510201
2007-03-14,3.325901615986332
2007-03-15,1.3857875955691143
2007-03-16,3.0206996385146563
2007-03-17,2.6480985042352163
2007-03-18,1.8811392129580562
2007-03-19,3.373997929917155
2007-03-20,2.736847342745308
2007-03-21,3.136087167227533
2007-03-22,2.143064263214722
2007-03-23,3.0237784577550686
2007-03-24,2.383790320107006
2007-03-25,3.0099741622620506
2007-03-26,2.9651068501071056
2007-03-27,3.3139523771566264
2007-03-28,3.1289544215762257
2007-03-29,2.6273415291565083
2007-03-30,1.9133277038536354
2007-03-31,3.4570948064893674
2007-04-01,3.536370215000454
2007-04-02,2.841192930289159
2007-04-03,3.0108015239043238
2007-04-04,3.072638806926068
2007-04-05,3.7640340666511714
2007-04-06,3.9786862146454967
2007-04-07,2.8594488027522336
2007-04-08,2.920035090286358
2007-04-09,3.1769438988144514
2007-04-10,2.7498609126340106
2007-04-11,2.0484959910463916
2007-04-12,2.8683599753498408
2007-04-13,3.190118475082661
2007-04-14,2.383039628230645
2007-04-15,2.674093170234025
2007-04-16,3.8009430520859646
2007-04-17,3.0945346646408636
2007-04-18,2.513190491536279
2007-04-19,2.76738308827674
2007-04-20,3.1202080213795615
2007-04-21,3.3462057429280105
2007-04-22,3.359435066929359
2007-04-23,1.663524261913461
2007-04-24,2.392082648267649
2007-04-25,2.9274918527777283
2007-04-26,3.1189086562377075
2007-04-27,1.758372117020686
2007-04-28,2.9098001615572566
2007-04-29,2.778537206610531
2007-04-30,3.1832316581470455
2007-05-01,3.1983227594964387
2007-05-02,3.3906252211639596
2007-05-03,2.0032968881978674
2007-05-04,2.761561862422896
2007-05-05,2.608407258094255
2007-05-06,2.8914959395081423
2007-05-07,2.8118209188325305
2007-05-08,2.7224946244667354
2007-05-09,2.5775159466334747
2007-05-10,2.773866303074339
2007-05-11,3.365979561209646
2007-05-12,2.650928013738427
2007-05-13,2.8160484111412374
2007-05-14,3.4166322278155095
2007-05-15,3.5050020862987425
2007-05-16,2.4520558547782128
2007-05-17,3.511334752760493
2007-05-18,2.44587790100762
2007-05-19,2.1985634415111663
2007-05-20,2.0418328264776093
2007-05-21,2.0606669427732687
2007-05-22,2.040862125794497
2007-05-23,2.3270998495564124
2007-05-24,1.2697315707766639
2007-05-25,1.767546539469004
2007-05-26,2.705232800619384
2007-05-27,1.6089376457798759
2007-05-28,2.7368587180935147
2007-05-29,1.7683609282480754
2007-05-30,2.188464472504226
2007-05-31,2.1525273818401867
2007-06-01,2.576958696398138
2007-06-02,2.6887340995416698
2007-06-03,3.0438782488483387
2007-06-04,1.6380178691347855
2007-06-05,2.304846177138409
2007-06-06,2.144950163249147
2007-06-07,1.8773987381323298
2007-06-08,2.5052616194883033
2007-06-09,2.9604427152855037
2007-06-10,1.574032978385757
2007-06-11,2.033744199845464
2007-06-12,2.4089664269700886
2007-06-13,2.071400522282333
2007-06-14,1.5398382327208333
2007-06-15,1.972140200566938
2007-06-16,2.0554587315719495
2007-06-17,1.7831803082754714
2007-06-18,2.4691308148188083
2007-06-19,1.9609389283068732
2007-06-20,1.9029892186662218
2007-06-21,2.1413350047694717
2007-06-22,1.5492682930530188
2007-06-23,1.7723198095841375
2007-06-24,1.4613574713283946
2007-06-25,1.4988297913780704
2007-06-26,1.746707582933976
2007-06-27,2.0256339209898684
2007-06-28,2.5830265217200052
2007-06-29,1.393680218327017
2007-06-30,2.4915496851153742
2007-07-01,1.8076634101389675
2007-07-02,1.26256206181161
2007-07-03,2.1249563031169525
2007-07-04,1.1268649898753895
2007-07-05,2.538879878392229
2007-07-06,1.7299466203633553
2007-07-07,1.7561659857699714
2007-07-08,2.732111919131402
2007-07-09,1.9236089068575044
2007-07-10,2.3207621976846844
2007-07-11,2.360063065510425
2007-07-12,1.1536185338401843
2007-07-13,1.3429038547927221
2007-07-14,1.735821339146104
2007-07-15,1.8399875997023731
2007-07-16,1.3143797910168966
2007-07-17,2.15336505713425
2007-07-18,0.8291245519631449
2007-07-19,1.4279522834273037
2007-07-20,0.6486793108558975
2007-07-21,1.7628744537192635
2007-07-22,1.1034021300865193
2007-07-23,0.8234392626453608
2007-07-24,1.6900065989813162
2007-07-25,1.549760965990118
2007-07-26,1.9484636875105639
2007-07-27,1.2997463689426696
2007-07-28,2.16898359486488
2007-07-29,0.8069324280905354
2007-07-30,1.3002019198623498
2007-07-31,1.0764165753844777
2007-08-01,0.6064515760291108
2007-08-02,1.4045284417578405
2007-08-03,1.4601884335696085
2007-08-04,1.5099486575844396
2007-08-05,0.4470987677955407
2007-08-06,1.34335355353344
2007-08-07,1.7184796067991268
2007-08-08,0.4856685130562809
2007-08-09,1.6573044092433011
2007-08-10,0.3775008810683538
2007-08-11,0.8855049386448166
2007-08-12,1.0713953693031841
2007-08-13,1.7511651788318052
2007-08-14,1.0849499807917085
2007-08-15,1.5206431024374534
2007-08-16,0.8890070862092095
2007-08-17,1.2307302037363508
2007-08-18,1.590762932097559
2007-08-19,1.7952788558012842
2007-08-20,1.451006468945466
2007-08-21,0.17032086682069847
2007-08-22,1.324523190991377
2007-08-23,1.5392239171768556
2007-08-24,1.8754694762643263
2007-08-25,0.6478268519553059
2007-08-26,2.4458004435729643
2007-08-27,1.1293089270732115
2007-08-28,1.5411441125582457
2007-08-29,0.6827046771951574
2007-08-30,0.4451511833324443
2007-08-31,0.24064281507988994
2007-09-01,1.1102912317467284
2007-09-02,1.2517707176328525
2007-09-03,1.7859621187002164
2007-09-04,1.379960294139533
2007-09-05,0.9787575383043903
2007-09-06,1.8704246416235886
2007-09-07,1.3013175991667916
2007-09-08,1.0927708429243856
2007-09-09,0.83717869119451
2007-09-10,0.3906499953934852
2007-09-11,1.7546134155417281
2007-09-12,1.1000933197155063
2007-09-13,0.21057373713018235
2007-09-14,1.0574592093206125
2007-09-15,1.4624392971584022
2007-09-16,1.5645269785281655
2007-09-17,0.4327803350470636
2007-09-18,0.004189758298979718
2007-09-19,0.9297897238145315
2007-09-20,1.3785239444705486
2007-09-21,-0.4257533926947632
2007-09-22,0.6396554514703545
2007-09-23,0.7700216669386393
2007-09-24,0.8492726571512886
2007-09-25,0.3713539406684428
2007-09-26,0.5374715743225632
2007-09-27,1.153130923476963
2007-09-28,1.5363490112114624
2007-09-29,0.6933358605649326
2007-09-30,0.9120074782640288
2007-10-01,0.8527056228061298
2007-10-02,0.7522295078263879
2007-10-03,0.5070517624698565
2007-10-04,0.9963107126726589
2007-10-05,0.6208609573179603
2007-10-06,2.3806831637241244
2007-10-07,1.6573185523332192
2007-10-08,2.3462991074395885
2007-10-09,1.3171053111408377
2007-10-10,1.0102422007861884
2007-10-11,1.3615946890201867
2007-10-12,1.2406950148455618
2007-10-13,1.6190184805960885
2007-10-14,0.8070446517887857
2007-10-15,1.6654607762608498
2007-10-16,1.3940581871869009
2007-10-17,0.6576453016018108
2007-10-18,0.2507103650913769
2007-10-19,0.6351622920438353
2007-10-20,0.691131989621817
2007-10-21,0.25332363144330494
2007-10-22,0.003782551132510359
2007-10-23,1.0354161190635378
2007-10-24,1.6472394399986192
2007-10-25,1.303435542513904
2007-10-26,1.086193087426453
2007-10-27,0.384053654913463
2007-10-28,0.4905656869609917
2007-10-29,0.8329535349765531
2007-10-30,1.1584801234172228
2007-10-31,0.6657867139182194
2007-11-01,1.0821426142779693
2007-11-02,1.5972232753215116
2007-11-03,1.5079729236586297
2007-11-04,0.7422275308127444
2007-11-05,0.869584686663198
